Calendar Year,Scenario,Fuel Type,Output, Value 
2037,Renewables and Storage Rush,Hydrogen Simple Cycle,Capacity Factor, 0 
2037,Renewables and Storage Rush,Other,Capacity Factor, 1 
2037,Renewables and Storage Rush,Natural Gas Simple-Cycle,Capacity Factor, 0 
2037,Renewables and Storage Rush,Solar,Capacity Factor, 0 
2037,Renewables and Storage Rush,Wind,Capacity Factor, 0 
2038,Renewables and Storage Rush,Natural Gas Combined-Cycle,Capacity Factor, 1 
2038,Renewables and Storage Rush,Cogeneration,Capacity Factor, 1 
2038,Renewables and Storage Rush,Coal to Gas - Steam Boiler,Capacity Factor,
2038,Renewables and Storage Rush,Hydroelectric,Capacity Factor, 0 
2038,Renewables and Storage Rush,Net Imports,Capacity Factor,
2038,Renewables and Storage Rush,Storage - Compressed Air,Capacity Factor, 0 
2038,Renewables and Storage Rush,Storage - Battery,Capacity Factor, 0 
2038,Renewables and Storage Rush,Storage - Pumped Hydro,Capacity Factor, 0 
2038,Renewables and Storage Rush,Hydrogen Simple Cycle,Capacity Factor, 0 
2038,Renewables and Storage Rush,Other,Capacity Factor, 1 
2038,Renewables and Storage Rush,Natural Gas Simple-Cycle,Capacity Factor, 0 
2038,Renewables and Storage Rush,Solar,Capacity Factor, 0 
2038,Renewables and Storage Rush,Wind,Capacity Factor, 0 
2039,Renewables and Storage Rush,Natural Gas Combined-Cycle,Capacity Factor, 1 
2039,Renewables and Storage Rush,Cogeneration,Capacity Factor, 1 
2039,Renewables and Storage Rush,Coal to Gas - Steam Boiler,Capacity Factor,
2039,Renewables and Storage Rush,Hydroelectric,Capacity Factor, 0 
2039,Renewables and Storage Rush,Net Imports,Capacity Factor,
2039,Renewables and Storage Rush,Storage - Compressed Air,Capacity Factor, 0 
2039,Renewables and Storage Rush,Storage - Battery,Capacity Factor, 0 
2039,Renewables and Storage Rush,Storage - Pumped Hydro,Capacity Factor, 0 
2039,Renewables and Storage Rush,Hydrogen Simple Cycle,Capacity Factor, 0 
2039,Renewables and Storage Rush,Other,Capacity Factor, 1 
2039,Renewables and Storage Rush,Natural Gas Simple-Cycle,Capacity Factor, 0 
2039,Renewables and Storage Rush,Solar,Capacity Factor, 0 
2039,Renewables and Storage Rush,Wind,Capacity Factor, 0 
2040,Renewables and Storage Rush,Natural Gas Combined-Cycle,Capacity Factor, 1 
2040,Renewables and Storage Rush,Cogeneration,Capacity Factor, 1 
2040,Renewables and Storage Rush,Coal to Gas - Steam Boiler,Capacity Factor,
2040,Renewables and Storage Rush,Hydroelectric,Capacity Factor, 0 
2040,Renewables and Storage Rush,Net Imports,Capacity Factor,
2040,Renewables and Storage Rush,Storage - Compressed Air,Capacity Factor, 0 
2040,Renewables and Storage Rush,Storage - Battery,Capacity Factor, 0 
2040,Renewables and Storage Rush,Storage - Pumped Hydro,Capacity Factor, 0 
2040,Renewables and Storage Rush,Hydrogen Simple Cycle,Capacity Factor, 0 
2040,Renewables and Storage Rush,Other,Capacity Factor, 1 
2040,Renewables and Storage Rush,Natural Gas Simple-Cycle,Capacity Factor, 0 
2040,Renewables and Storage Rush,Solar,Capacity Factor, 0 
2040,Renewables and Storage Rush,Wind,Capacity Factor, 0 
2041,Renewables and Storage Rush,Natural Gas Combined-Cycle,Capacity Factor, 1 
2041,Renewables and Storage Rush,Cogeneration,Capacity Factor, 1 
2041,Renewables and Storage Rush,Coal to Gas - Steam Boiler,Capacity Factor,
2041,Renewables and Storage Rush,Hydroelectric,Capacity Factor, 0 
2041,Renewables and Storage Rush,Net Imports,Capacity Factor,
2041,Renewables and Storage Rush,Storage - Compressed Air,Capacity Factor, 0 
2041,Renewables and Storage Rush,Storage - Battery,Capacity Factor, 0 
2041,Renewables and Storage Rush,Storage - Pumped Hydro,Capacity Factor, 0 
2041,Renewables and Storage Rush,Hydrogen Simple Cycle,Capacity Factor, 0 
2041,Renewables and Storage Rush,Other,Capacity Factor, 1 
2041,Renewables and Storage Rush,Natural Gas Simple-Cycle,Capacity Factor, 0 
2041,Renewables and Storage Rush,Solar,Capacity Factor, 0 
2041,Renewables and Storage Rush,Wind,Capacity Factor, 0 
2022,Dispatchable Dominant,Natural Gas Combined-Cycle,Emissions (Tonnes CO2)," 5,123,949 "
2022,Dispatchable Dominant,Cogeneration,Emissions (Tonnes CO2)," 4,550,378 "
2022,Dispatchable Dominant,Coal to Gas - Steam Boiler,Emissions (Tonnes CO2)," 10,849,815 "
2022,Dispatchable Dominant,Hydroelectric,Emissions (Tonnes CO2), -   
2022,Dispatchable Dominant,Net Imports,Emissions (Tonnes CO2),
2022,Dispatchable Dominant,Combined-Cycle with CCUS,Emissions (Tonnes CO2), -   
2022,Dispatchable Dominant,Hydrogen Simple Cycle,Emissions (Tonnes CO2), -   
2022,Dispatchable Dominant,Other,Emissions (Tonnes CO2), -   
2022,Dispatchable Dominant,Natural Gas Simple-Cycle,Emissions (Tonnes CO2)," 2,553,858 "
2022,Dispatchable Dominant,Solar,Emissions (Tonnes CO2), -   
2022,Dispatchable Dominant,Storage - Battery,Emissions (Tonnes CO2), -   
2022,Dispatchable Dominant,Wind,Emissions (Tonnes CO2), -   
2023,Dispatchable Dominant,Natural Gas Combined-Cycle,Emissions (Tonnes CO2)," 6,704,153 "
2023,Dispatchable Dominant,Cogeneration,Emissions (Tonnes CO2)," 4,517,335 "
2023,Dispatchable Dominant,Coal to Gas - Steam Boiler,Emissions (Tonnes CO2)," 7,490,791 "
2023,Dispatchable Dominant,Hydroelectric,Emissions (Tonnes CO2), -   
2023,Dispatchable Dominant,Net Imports,Emissions (Tonnes CO2),
2023,Dispatchable Dominant,Combined-Cycle with CCUS,Emissions (Tonnes CO2), -   
2023,Dispatchable Dominant,Hydrogen Simple Cycle,Emissions (Tonnes CO2), -   
2023,Dispatchable Dominant,Other,Emissions (Tonnes CO2), -   
2023,Dispatchable Dominant,Natural Gas Simple-Cycle,Emissions (Tonnes CO2)," 2,295,164 "
2023,Dispatchable Dominant,Solar,Emissions (Tonnes CO2), -   
2023,Dispatchable Dominant,Storage - Battery,Emissions (Tonnes CO2), -   
2023,Dispatchable Dominant,Wind,Emissions (Tonnes CO2), -   
2024,Dispatchable Dominant,Natural Gas Combined-Cycle,Emissions (Tonnes CO2)," 7,058,608 "
2024,Dispatchable Dominant,Cogeneration,Emissions (Tonnes CO2)," 4,569,054 "
2024,Dispatchable Dominant,Coal to Gas - Steam Boiler,Emissions (Tonnes CO2)," 5,976,314 "
2024,Dispatchable Dominant,Hydroelectric,Emissions (Tonnes CO2), -   
2024,Dispatchable Dominant,Net Imports,Emissions (Tonnes CO2),
2024,Dispatchable Dominant,Combined-Cycle with CCUS,Emissions (Tonnes CO2), -   
2024,Dispatchable Dominant,Hydrogen Simple Cycle,Emissions (Tonnes CO2), -   
2024,Dispatchable Dominant,Other,Emissions (Tonnes CO2), -   
2024,Dispatchable Dominant,Natural Gas Simple-Cycle,Emissions (Tonnes CO2)," 1,993,438 "
2024,Dispatchable Dominant,Solar,Emissions (Tonnes CO2), -   
2024,Dispatchable Dominant,Storage - Battery,Emissions (Tonnes CO2), -   
2024,Dispatchable Dominant,Wind,Emissions (Tonnes CO2), -   
2025,Dispatchable Dominant,Natural Gas Combined-Cycle,Emissions (Tonnes CO2)," 5,640,487 "
2025,Dispatchable Dominant,Cogeneration,Emissions (Tonnes CO2)," 4,571,031 "
2025,Dispatchable Dominant,Coal to Gas - Steam Boiler,Emissions (Tonnes CO2)," 5,723,031 "
2025,Dispatchable Dominant,Hydroelectric,Emissions (Tonnes CO2), -   
2025,Dispatchable Dominant,Net Imports,Emissions (Tonnes CO2),
2025,Dispatchable Dominant,Combined-Cycle with CCUS,Emissions (Tonnes CO2), -   
2025,Dispatchable Dominant,Hydrogen Simple Cycle,Emissions (Tonnes CO2), -   
2025,Dispatchable Dominant,Other,Emissions (Tonnes CO2), -   
2025,Dispatchable Dominant,Natural Gas Simple-Cycle,Emissions (Tonnes CO2)," 1,686,892 "
2025,Dispatchable Dominant,Solar,Emissions (Tonnes CO2), -   
2025,Dispatchable Dominant,Storage - Battery,Emissions (Tonnes CO2), -   
2025,Dispatchable Dominant,Wind,Emissions (Tonnes CO2), -   
2026,Dispatchable Dominant,Natural Gas Combined-Cycle,Emissions (Tonnes CO2)," 5,048,018 "
2026,Dispatchable Dominant,Cogeneration,Emissions (Tonnes CO2)," 4,092,569 "
2026,Dispatchable Dominant,Coal to Gas - Steam Boiler,Emissions (Tonnes CO2)," 3,657,299 "
2026,Dispatchable Dominant,Hydroelectric,Emissions (Tonnes CO2), -   
2026,Dispatchable Dominant,Net Imports,Emissions (Tonnes CO2),
2026,Dispatchable Dominant,Combined-Cycle with CCUS,Emissions (Tonnes CO2)," 271,165 "
2026,Dispatchable Dominant,Hydrogen Simple Cycle,Emissions (Tonnes CO2), -   
2026,Dispatchable Dominant,Other,Emissions (Tonnes CO2), -   
2026,Dispatchable Dominant,Natural Gas Simple-Cycle,Emissions (Tonnes CO2)," 1,401,086 "
2026,Dispatchable Dominant,Solar,Emissions (Tonnes CO2), -   
2026,Dispatchable Dominant,Storage - Battery,Emissions (Tonnes CO2), -   
2026,Dispatchable Dominant,Wind,Emissions (Tonnes CO2), -   
2027,Dispatchable Dominant,Natural Gas Combined-Cycle,Emissions (Tonnes CO2)," 3,919,762 "
2027,Dispatchable Dominant,Cogeneration,Emissions (Tonnes CO2)," 3,534,130 "
2027,Dispatchable Dominant,Coal to Gas - Steam Boiler,Emissions (Tonnes CO2)," 2,422,151 "
2027,Dispatchable Dominant,Hydroelectric,Emissions (Tonnes CO2), -   
2027,Dispatchable Dominant,Net Imports,Emissions (Tonnes CO2),
2027,Dispatchable Dominant,Combined-Cycle with CCUS,Emissions (Tonnes CO2)," 540,820 "
2027,Dispatchable Dominant,Hydrogen Simple Cycle,Emissions (Tonnes CO2), -   
2027,Dispatchable Dominant,Other,Emissions (Tonnes CO2), -   
2027,Dispatchable Dominant,Natural Gas Simple-Cycle,Emissions (Tonnes CO2)," 1,010,723 "
2027,Dispatchable Dominant,Solar,Emissions (Tonnes CO2), -   
2027,Dispatchable Dominant,Storage - Battery,Emissions (Tonnes CO2), -   
2027,Dispatchable Dominant,Wind,Emissions (Tonnes CO2), -   
2028,Dispatchable Dominant,Natural Gas Combined-Cycle,Emissions (Tonnes CO2)," 3,964,369 "
2028,Dispatchable Dominant,Cogeneration,Emissions (Tonnes CO2)," 3,145,640 "
2028,Dispatchable Dominant,Coal to Gas - Steam Boiler,Emissions (Tonnes CO2)," 1,906,088 "
2028,Dispatchable Dominant,Hydroelectric,Emissions (Tonnes CO2), -   
2028,Dispatchable Dominant,Net Imports,Emissions (Tonnes CO2),
2028,Dispatchable Dominant,Combined-Cycle with CCUS,Emissions (Tonnes CO2)," 542,279 "
2028,Dispatchable Dominant,Hydrogen Simple Cycle,Emissions (Tonnes CO2), -   
2028,Dispatchable Dominant,Other,Emissions (Tonnes CO2), -   
2028,Dispatchable Dominant,Natural Gas Simple-Cycle,Emissions (Tonnes CO2)," 1,033,969 "
2028,Dispatchable Dominant,Solar,Emissions (Tonnes CO2), -   
2028,Dispatchable Dominant,Storage - Battery,Emissions (Tonnes CO2), -   
2028,Dispatchable Dominant,Wind,Emissions (Tonnes CO2), -   
2029,Dispatchable Dominant,Natural Gas Combined-Cycle,Emissions (Tonnes CO2)," 3,902,499 "
2029,Dispatchable Dominant,Cogeneration,Emissions (Tonnes CO2)," 2,692,465 "
2029,Dispatchable Dominant,Coal to Gas - Steam Boiler,Emissions (Tonnes CO2)," 1,251,505 "
2029,Dispatchable Dominant,Hydroelectric,Emissions (Tonnes CO2), -   
2029,Dispatchable Dominant,Net Imports,Emissions (Tonnes CO2),
2029,Dispatchable Dominant,Combined-Cycle with CCUS,Emissions (Tonnes CO2)," 538,408 "
2029,Dispatchable Dominant,Hydrogen Simple Cycle,Emissions (Tonnes CO2), -   
2029,Dispatchable Dominant,Other,Emissions (Tonnes CO2), -   
2029,Dispatchable Dominant,Natural Gas Simple-Cycle,Emissions (Tonnes CO2)," 1,065,321 "
2029,Dispatchable Dominant,Solar,Emissions (Tonnes CO2), -   
2029,Dispatchable Dominant,Storage - Battery,Emissions (Tonnes CO2), -   
2029,Dispatchable Dominant,Wind,Emissions (Tonnes CO2), -   
2030,Dispatchable Dominant,Natural Gas Combined-Cycle,Emissions (Tonnes CO2)," 2,585,410 "
2030,Dispatchable Dominant,Cogeneration,Emissions (Tonnes CO2)," 2,189,646 "
2030,Dispatchable Dominant,Coal to Gas - Steam Boiler,Emissions (Tonnes CO2)," 367,029 "
2030,Dispatchable Dominant,Hydroelectric,Emissions (Tonnes CO2), -   
2030,Dispatchable Dominant,Net Imports,Emissions (Tonnes CO2),
2030,Dispatchable Dominant,Combined-Cycle with CCUS,Emissions (Tonnes CO2)," 800,270 "
2030,Dispatchable Dominant,Hydrogen Simple Cycle,Emissions (Tonnes CO2)," 101,333 "
2030,Dispatchable Dominant,Other,Emissions (Tonnes CO2), -   
2030,Dispatchable Dominant,Natural Gas Simple-Cycle,Emissions (Tonnes CO2)," 673,200 "
2030,Dispatchable Dominant,Solar,Emissions (Tonnes CO2), -   
2030,Dispatchable Dominant,Storage - Battery,Emissions (Tonnes CO2), -   
2030,Dispatchable Dominant,Wind,Emissions (Tonnes CO2), -   
2031,Dispatchable Dominant,Natural Gas Combined-Cycle,Emissions (Tonnes CO2)," 2,421,807 "
2031,Dispatchable Dominant,Cogeneration,Emissions (Tonnes CO2)," 1,747,194 "
2031,Dispatchable Dominant,Coal to Gas - Steam Boiler,Emissions (Tonnes CO2)," 329,836 "
2031,Dispatchable Dominant,Hydroelectric,Emissions (Tonnes CO2), -   
2031,Dispatchable Dominant,Net Imports,Emissions (Tonnes CO2),
2031,Dispatchable Dominant,Combined-Cycle with CCUS,Emissions (Tonnes CO2)," 791,721 "
2031,Dispatchable Dominant,Hydrogen Simple Cycle,Emissions (Tonnes CO2)," 111,400 "
2031,Dispatchable Dominant,Other,Emissions (Tonnes CO2), -   
2031,Dispatchable Dominant,Natural Gas Simple-Cycle,Emissions (Tonnes CO2)," 650,446 "
2031,Dispatchable Dominant,Solar,Emissions (Tonnes CO2), -   
2031,Dispatchable Dominant,Storage - Battery,Emissions (Tonnes CO2), -   
2031,Dispatchable Dominant,Wind,Emissions (Tonnes CO2), -   
2032,Dispatchable Dominant,Natural Gas Combined-Cycle,Emissions (Tonnes CO2)," 2,301,743 "
2032,Dispatchable Dominant,Cogeneration,Emissions (Tonnes CO2)," 1,326,755 "
2032,Dispatchable Dominant,Coal to Gas - Steam Boiler,Emissions (Tonnes CO2)," 395,274 "
2032,Dispatchable Dominant,Hydroelectric,Emissions (Tonnes CO2), -   
2032,Dispatchable Dominant,Net Imports,Emissions (Tonnes CO2),
2032,Dispatchable Dominant,Combined-Cycle with CCUS,Emissions (Tonnes CO2)," 776,612 "
2032,Dispatchable Dominant,Hydrogen Simple Cycle,Emissions (Tonnes CO2)," 127,297 "
2032,Dispatchable Dominant,Other,Emissions (Tonnes CO2), -   
2032,Dispatchable Dominant,Natural Gas Simple-Cycle,Emissions (Tonnes CO2)," 665,659 "
2032,Dispatchable Dominant,Solar,Emissions (Tonnes CO2), -   
2032,Dispatchable Dominant,Storage - Battery,Emissions (Tonnes CO2), -   
2032,Dispatchable Dominant,Wind,Emissions (Tonnes CO2), -   
2033,Dispatchable Dominant,Natural Gas Combined-Cycle,Emissions (Tonnes CO2)," 2,220,962 "
2033,Dispatchable Dominant,Cogeneration,Emissions (Tonnes CO2)," 888,225 "
2033,Dispatchable Dominant,Coal to Gas - Steam Boiler,Emissions (Tonnes CO2)," 491,827 "
2033,Dispatchable Dominant,Hydroelectric,Emissions (Tonnes CO2), -   
2033,Dispatchable Dominant,Net Imports,Emissions (Tonnes CO2),
2033,Dispatchable Dominant,Combined-Cycle with CCUS,Emissions (Tonnes CO2)," 760,915 "
2033,Dispatchable Dominant,Hydrogen Simple Cycle,Emissions (Tonnes CO2)," 146,172 "
2033,Dispatchable Dominant,Other,Emissions (Tonnes CO2), -   
2033,Dispatchable Dominant,Natural Gas Simple-Cycle,Emissions (Tonnes CO2)," 658,127 "
2033,Dispatchable Dominant,Solar,Emissions (Tonnes CO2), -   
2033,Dispatchable Dominant,Storage - Battery,Emissions (Tonnes CO2), -   
2033,Dispatchable Dominant,Wind,Emissions (Tonnes CO2), -   
2034,Dispatchable Dominant,Natural Gas Combined-Cycle,Emissions (Tonnes CO2)," 1,974,615 "
2034,Dispatchable Dominant,Cogeneration,Emissions (Tonnes CO2)," 451,405 "
2034,Dispatchable Dominant,Coal to Gas - Steam Boiler,Emissions (Tonnes CO2)," 598,079 "
2034,Dispatchable Dominant,Hydroelectric,Emissions (Tonnes CO2), -   
2034,Dispatchable Dominant,Net Imports,Emissions (Tonnes CO2),
2034,Dispatchable Dominant,Combined-Cycle with CCUS,Emissions (Tonnes CO2)," 737,786 "
2034,Dispatchable Dominant,Hydrogen Simple Cycle,Emissions (Tonnes CO2)," 172,065 "
2034,Dispatchable Dominant,Other,Emissions (Tonnes CO2), -   
2034,Dispatchable Dominant,Natural Gas Simple-Cycle,Emissions (Tonnes CO2)," 552,360 "
2034,Dispatchable Dominant,Solar,Emissions (Tonnes CO2), -   
2034,Dispatchable Dominant,Storage - Battery,Emissions (Tonnes CO2), -   
2034,Dispatchable Dominant,Wind,Emissions (Tonnes CO2), -   
2035,Dispatchable Dominant,Natural Gas Combined-Cycle,Emissions (Tonnes CO2)," 2,062,457 "
2035,Dispatchable Dominant,Cogeneration,Emissions (Tonnes CO2)," 453,017 "
2035,Dispatchable Dominant,Coal to Gas - Steam Boiler,Emissions (Tonnes CO2)," 693,200 "
2035,Dispatchable Dominant,Hydroelectric,Emissions (Tonnes CO2), -   
2035,Dispatchable Dominant,Net Imports,Emissions (Tonnes CO2),
2035,Dispatchable Dominant,Combined-Cycle with CCUS,Emissions (Tonnes CO2)," 738,039 "
2035,Dispatchable Dominant,Hydrogen Simple Cycle,Emissions (Tonnes CO2)," 228,812 "
2035,Dispatchable Dominant,Other,Emissions (Tonnes CO2), -   
2035,Dispatchable Dominant,Natural Gas Simple-Cycle,Emissions (Tonnes CO2)," 575,808 "
2035,Dispatchable Dominant,Solar,Emissions (Tonnes CO2), -   
2035,Dispatchable Dominant,Storage - Battery,Emissions (Tonnes CO2), -   
2035,Dispatchable Dominant,Wind,Emissions (Tonnes CO2), -   
2036,Dispatchable Dominant,Natural Gas Combined-Cycle,Emissions (Tonnes CO2)," 2,295,876 "
2036,Dispatchable Dominant,Cogeneration,Emissions (Tonnes CO2)," 458,733 "
2036,Dispatchable Dominant,Coal to Gas - Steam Boiler,Emissions (Tonnes CO2)," 826,573 "
2036,Dispatchable Dominant,Hydroelectric,Emissions (Tonnes CO2), -   
2036,Dispatchable Dominant,Net Imports,Emissions (Tonnes CO2),
2036,Dispatchable Dominant,Combined-Cycle with CCUS,Emissions (Tonnes CO2)," 742,416 "
2036,Dispatchable Dominant,Hydrogen Simple Cycle,Emissions (Tonnes CO2)," 224,573 "
2036,Dispatchable Dominant,Other,Emissions (Tonnes CO2), -   
2036,Dispatchable Dominant,Natural Gas Simple-Cycle,Emissions (Tonnes CO2)," 577,306 "
2036,Dispatchable Dominant,Solar,Emissions (Tonnes CO2), -   
2036,Dispatchable Dominant,Storage - Battery,Emissions (Tonnes CO2), -   
